mics,hemisphere,network,label,network_int,salience_border,t1_gradient1_salience
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,1.0,1.0,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,1.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,1.0,1.0,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,1.0,1.0,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,1.0,1.0,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,1.0,1.0,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,1.0,1.0,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,1.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,0.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1119.0,LH,Limbic,7Networks_LH_Limbic_TempPole_1,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1122.0,LH,Limbic,7Networks_LH_Limbic_TempPole_4,3.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,1.0,1.0,
1070.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_2,2.0,1.0,
1070.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_2,2.0,1.0,
1070.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_2,2.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
1120.0,LH,Limbic,7Networks_LH_Limbic_TempPole_2,3.0,1.0,
